-10,-3.503
-9,-3.145
-8,-2.788
-7,-2.433
-6,-2.079
-5,-1.728
-4,-1.378
-3,-1.03
-2,-0.684999999999999
-1,-0.340999999999998
0,0
1,0.339000000000002
2,0.676000000000002
3,1.011
4,1.343
5,1.672
6,1.999
7,2.323
8,2.645
9,2.964
10,3.28
