-9.000,-5.335
-8.000,-4.823
-7.000,-4.288
-6.000,-3.730
-5.000,-3.152
-4.000,-2.555
-3.000,-1.940
-2.000,-1.308
-1.000,-0.661
0.000,0.000
1.000,0.675
2.000,1.362
3.000,2.061
4.000,2.771
5.000,3.491
6.000,4.220
7.000,4.958
8.000,5.704
9.000,6.457
10.000,7.218
11.000,7.984
12.000,8.757
13.000,9.535
14.000,10.318
15.000,11.106
16.000,11.898
17.000,12.694
18.000,13.494
19.000,14.296
20.000,15.101
21.000,15.909
22.000,16.720
23.000,17.532
24.000,18.346
25.000,19.161
26.000,19.978
27.000,20.796
28.000,21.615
29.000,22.434
30.000,23.254
31.000,24.073
32.000,24.893
33.000,25.713
34.000,26.533
35.000,27.352
36.000,28.170
37.000,28.987
38.000,29.803
39.000,30.618
