0,0.000 
1,0.513 
2,1.039 
3,1.577 
4,2.127 
5,2.687 
6,3.258 
7,3.838 
8,4.428 
9,5.027 
10,5.634 
11,6.249 
12,6.871 
13,7.501 
14,8.137 
15,8.780 
16,9.428 
17,10.082 
18,10.741 
19,11.404 
20,12.072 
21,12.745 
22,13.420 
23,14.100 
24,14.782 
25,15.467 
26,16.154 
27,16.844 
28,17.536 
29,18.229 
30,18.924 
31,19.620 
32,20.316 
33,21.014 
34,21.712 
35,22.410 
36,23.108 
37,23.806 
38,24.503 
39,25.200 
40,25.896 
41,26.591 
42,27.285 
43,27.978 
44,28.669 
45,29.358 
46,30.046 
47,30.731 
48,31.415 
49,32.096 
50,32.774 
51,33.450 
52,34.123 
53,34.794 
54,35.461 
55,36.125 
56,36.786 
57,37.443 
58,38.097 
59,38.748 
60,39.394 
61,40.037 
62,40.676 
63,41.310 
64,41.941 
65,42.567 
66,43.189 
67,43.806 
68,44.418 
69,45.026 
70,45.629 
71,46.228 
72,46.821 
73,47.409 
74,47.992 
75,48.570 
76,49.143 
77,49.710 
78,50.272 
79,50.828 
80,51.378 
81,51.923 
82,52.462 
83,52.995 
84,53.522 
85,54.044 
86,54.559 
87,55.068 
88,55.571 
89,56.067 
90,56.558 
