0.000,0.000
1.000,0.465
2.000,0.940
3.000,1.422
4.000,1.913
5.000,2.411
6.000,2.917
7.000,3.429
8.000,3.949
9.000,4.475
10.000,5.007
11.000,5.546
12.000,6.090
13.000,6.640
14.000,7.194
15.000,7.754
16.000,8.319
17.000,8.888
18.000,9.462
19.000,10.039
20.000,10.620
21.000,11.205
22.000,11.793
23.000,12.384
24.000,12.978
25.000,13.574
26.000,14.173
27.000,14.774
28.000,15.377
29.000,15.981
30.000,16.587
31.000,17.195
32.000,17.803
33.000,18.412
34.000,19.022
35.000,19.633
36.000,20.244
37.000,20.855
38.000,21.465
39.000,22.076
40.000,22.686
41.000,23.295
42.000,23.904
43.000,24.512
44.000,25.118
45.000,25.723
46.000,26.327
47.000,26.929
48.000,27.530
49.000,28.128
50.000,28.724
51.000,29.319
52.000,29.910
53.000,30.499
54.000,31.086
55.000,31.670
56.000,32.251
57.000,32.828
58.000,33.403
59.000,33.974
60.000,34.542
61.000,35.106
62.000,35.666
63.000,36.223
64.000,36.775
65.000,37.324
66.000,37.870
67.000,38.408
68.000,38.944
69.000,39.475
70.000,40.001
71.000,40.523
72.000,41.040
73.000,41.552
74.000,42.059
75.000,42.561
76.000,43.058
77.000,43.549
78.000,44.035
79.000,44.516
80.000,44.991
81.000,45.460
82.000,45.924
83.000,46.381
84.000,46.833
85.000,47.279
86.000,47.719
87.000,48.153
88.000,48.580
89.000,49.001
90.000,49.416
